STATION,LATITUDE,LONGITUDE,year,month,day,HPCP
COOP:040161,41.4931,-120.5528,2013,1,15,0.1
COOP:040161,41.4931,-120.5528,2013,1,16,0.1
COOP:040161,41.4931,-120.5528,2013,1,25,0.1
COOP:040161,41.4931,-120.5528,2013,1,26,0.1
COOP:040161,41.4931,-120.5528,2013,1,28,0.1
COOP:040161,41.4931,-120.5528,2013,4,1,0.6
COOP:040161,41.4931,-120.5528,2013,4,4,0.1
COOP:040161,41.4931,-120.5528,2013,4,7,0.30000000000000004
COOP:040161,41.4931,-120.5528,2013,4,8,0.30000000000000004
COOP:040161,41.4931,-120.5528,2013,4,10,0.1
COOP:040161,41.4931,-120.5528,2013,4,15,0.1
COOP:040161,41.4931,-120.5528,2013,5,6,0.1
COOP:040161,41.4931,-120.5528,2013,5,7,0.1
COOP:040161,41.4931,-120.5528,2013,5,8,0.1
COOP:040161,41.4931,-120.5528,2013,5,14,0.1
COOP:040161,41.4931,-120.5528,2013,5,16,0.5
COOP:040161,41.4931,-120.5528,2013,5,17,0.1
COOP:040161,41.4931,-120.5528,2013,5,26,0.1
COOP:040161,41.4931,-120.5528,2013,5,27,0.2
COOP:040161,41.4931,-120.5528,2013,5,28,0.30000000000000004
COOP:040161,41.4931,-120.5528,2013,6,18,0.1
COOP:040161,41.4931,-120.5528,2013,6,19,0.1
COOP:040161,41.4931,-120.5528,2013,6,25,0.1
COOP:040161,41.4931,-120.5528,2013,8,6,0.1
COOP:040161,41.4931,-120.5528,2013,8,9,0.2
COOP:040161,41.4931,-120.5528,2013,8,21,0.7
COOP:040161,41.4931,-120.5528,2013,8,26,0.1
COOP:040161,41.4931,-120.5528,2013,9,1,0.1
COOP:040161,41.4931,-120.5528,2013,9,4,0.1
COOP:040161,41.4931,-120.5528,2013,9,24,0.30000000000000004
COOP:040161,41.4931,-120.5528,2013,10,12,0.1
COOP:040161,41.4931,-120.5528,2013,11,18,0.1
COOP:040161,41.4931,-120.5528,2013,11,19,0.2
COOP:040161,41.4931,-120.5528,2013,11,20,0.1
COOP:040161,41.4931,-120.5528,2013,12,9,0.1
COOP:040212,38.573,-122.4405,2013,1,5,0.5
COOP:040212,38.573,-122.4405,2013,1,7,0.1
COOP:040212,38.573,-122.4405,2013,1,8,0.30000000000000004
COOP:040212,38.573,-122.4405,2013,1,21,0.1
COOP:040212,38.573,-122.4405,2013,1,23,0.5
COOP:040212,38.573,-122.4405,2013,2,1,0.1
COOP:040212,38.573,-122.4405,2013,2,2,0.1
COOP:040212,38.573,-122.4405,2013,2,7,0.2
COOP:040212,38.573,-122.4405,2013,2,19,0.2
COOP:040212,38.573,-122.4405,2013,2,20,0.1
COOP:040212,38.573,-122.4405,2013,3,1,0.1
COOP:040212,38.573,-122.4405,2013,3,5,0.2
COOP:040212,38.573,-122.4405,2013,3,6,0.5
COOP:040212,38.573,-122.4405,2013,3,8,0.1
COOP:040212,38.573,-122.4405,2013,3,20,0.6
COOP:040212,38.573,-122.4405,2013,3,21,0.1
COOP:040212,38.573,-122.4405,2013,3,30,0.1
COOP:040212,38.573,-122.4405,2013,3,31,0.6
