STATION,LATITUDE,LONGITUDE,year,month,day,HPCP
COOP:040014,34.5,-118.26667,1995,1,3,0.4
COOP:040014,34.5,-118.26667,1995,1,4,1.8000000000000003
COOP:040014,34.5,-118.26667,1995,1,7,0.6
COOP:040014,34.5,-118.26667,1995,1,9,0.1
COOP:040014,34.5,-118.26667,1995,1,21,0.1
COOP:040014,34.5,-118.26667,1995,1,23,0.7
COOP:040014,34.5,-118.26667,1995,1,24,1.0999999999999999
COOP:040014,34.5,-118.26667,1995,1,25,0.6
COOP:040014,34.5,-118.26667,1995,2,13,0.1
COOP:040014,34.5,-118.26667,1995,2,14,0.7999999999999999
COOP:040014,34.5,-118.26667,1995,3,3,0.2
COOP:040014,34.5,-118.26667,1995,3,5,1.0
COOP:040014,34.5,-118.26667,1995,3,10,1.2000000000000002
COOP:040014,34.5,-118.26667,1995,3,11,1.4
COOP:040014,34.5,-118.26667,1995,3,21,0.5
COOP:040014,34.5,-118.26667,1995,3,23,0.5
COOP:040014,34.5,-118.26667,1995,4,16,0.9
COOP:040014,34.5,-118.26667,1995,4,18,0.2
COOP:040014,34.5,-118.26667,1995,6,16,0.30000000000000004
COOP:040014,34.5,-118.26667,1995,12,13,0.1
COOP:040014,34.5,-118.26667,1995,12,23,0.2
COOP:040161,41.5,-120.55,1995,1,4,0.1
COOP:040161,41.5,-120.55,1995,1,6,0.1
COOP:040161,41.5,-120.55,1995,1,9,0.30000000000000004
COOP:040161,41.5,-120.55,1995,1,10,0.5
COOP:040161,41.5,-120.55,1995,1,11,0.1
COOP:040161,41.5,-120.55,1995,1,13,0.1
COOP:040161,41.5,-120.55,1995,1,14,0.30000000000000004
COOP:040161,41.5,-120.55,1995,1,15,0.1
COOP:040161,41.5,-120.55,1995,1,18,0.1
COOP:040161,41.5,-120.55,1995,1,23,0.1
COOP:040161,41.5,-120.55,1995,1,25,0.1
COOP:040161,41.5,-120.55,1995,1,27,0.1
COOP:040161,41.5,-120.55,1995,1,28,0.1
COOP:040161,41.5,-120.55,1995,1,29,0.1
COOP:040161,41.5,-120.55,1995,1,31,0.1
COOP:040161,41.5,-120.55,1995,2,12,0.1
COOP:040161,41.5,-120.55,1995,2,13,0.30000000000000004
COOP:040161,41.5,-120.55,1995,2,20,0.1
COOP:040161,41.5,-120.55,1995,3,1,0.30000000000000004
COOP:040161,41.5,-120.55,1995,3,2,0.6
COOP:040161,41.5,-120.55,1995,3,3,0.1
COOP:040161,41.5,-120.55,1995,3,9,0.30000000000000004
COOP:040161,41.5,-120.55,1995,3,10,0.2
COOP:040161,41.5,-120.55,1995,3,11,0.2
COOP:040161,41.5,-120.55,1995,3,12,0.2
COOP:040161,41.5,-120.55,1995,3,14,0.1
COOP:040161,41.5,-120.55,1995,3,15,0.1
COOP:040161,41.5,-120.55,1995,3,18,0.2
COOP:040161,41.5,-120.55,1995,3,20,0.30000000000000004
COOP:040161,41.5,-120.55,1995,3,21,0.1
COOP:040161,41.5,-120.55,1995,3,22,0.4
COOP:040161,41.5,-120.55,1995,4,1,0.1
COOP:040161,41.5,-120.55,1995,4,6,0.4
COOP:040161,41.5,-120.55,1995,4,7,0.1
COOP:040161,41.5,-120.55,1995,4,11,0.1
COOP:040161,41.5,-120.55,1995,4,13,0.1
COOP:040161,41.5,-120.55,1995,4,15,0.1
COOP:040161,41.5,-120.55,1995,4,17,0.1
COOP:040161,41.5,-120.55,1995,4,18,0.1
COOP:040161,41.5,-120.55,1995,4,20,0.2
COOP:040161,41.5,-120.55,1995,4,27,0.1
COOP:040161,41.5,-120.55,1995,4,28,0.2
COOP:040161,41.5,-120.55,1995,4,29,1.6000000000000005
COOP:040161,41.5,-120.55,1995,5,1,0.7999999999999999
COOP:040161,41.5,-120.55,1995,5,2,0.1
COOP:040161,41.5,-120.55,1995,5,3,0.1
COOP:040161,41.5,-120.55,1995,5,5,0.2
COOP:040161,41.5,-120.55,1995,5,6,0.1
COOP:040161,41.5,-120.55,1995,5,10,0.1
COOP:040161,41.5,-120.55,1995,5,11,0.1
COOP:040161,41.5,-120.55,1995,5,15,0.1
COOP:040161,41.5,-120.55,1995,5,16,0.1
COOP:040161,41.5,-120.55,1995,6,5,0.1
COOP:040161,41.5,-120.55,1995,6,6,0.2
COOP:040161,41.5,-120.55,1995,6,14,0.30000000000000004
COOP:040161,41.5,-120.55,1995,6,15,0.5
COOP:040161,41.5,-120.55,1995,6,16,0.1
COOP:040161,41.5,-120.55,1995,6,17,0.1
COOP:040161,41.5,-120.55,1995,6,18,0.1
COOP:040161,41.5,-120.55,1995,6,27,0.2
COOP:040161,41.5,-120.55,1995,9,28,0.1
COOP:040161,41.5,-120.55,1995,10,11,0.30000000000000004
COOP:040161,41.5,-120.55,1995,11,11,0.1
COOP:040161,41.5,-120.55,1995,11,18,0.1
COOP:040161,41.5,-120.55,1995,11,25,0.2
COOP:040161,41.5,-120.55,1995,11,28,0.1
COOP:040161,41.5,-120.55,1995,12,1,0.1
COOP:040161,41.5,-120.55,1995,12,5,0.2
COOP:040161,41.5,-120.55,1995,12,7,0.1
COOP:040161,41.5,-120.55,1995,12,9,0.1
COOP:040161,41.5,-120.55,1995,12,10,0.1
COOP:040161,41.5,-120.55,1995,12,11,0.2
COOP:040161,41.5,-120.55,1995,12,12,0.7999999999999999
COOP:040161,41.5,-120.55,1995,12,13,0.1
COOP:040161,41.5,-120.55,1995,12,15,0.6
COOP:040161,41.5,-120.55,1995,12,16,0.1
COOP:040161,41.5,-120.55,1995,12,27,0.2
COOP:040161,41.5,-120.55,1995,12,28,0.1
COOP:040161,41.5,-120.55,1995,12,29,0.7
COOP:040161,41.5,-120.55,1995,12,30,0.2
COOP:040212,38.56667,-122.43333,1995,1,1,0.4
COOP:040212,38.56667,-122.43333,1995,1,3,0.9999999999999999
COOP:040212,38.56667,-122.43333,1995,1,4,1.0999999999999999
COOP:040212,38.56667,-122.43333,1995,1,5,0.4
COOP:040212,38.56667,-122.43333,1995,1,6,0.7
COOP:040212,38.56667,-122.43333,1995,1,7,1.7000000000000002
COOP:040212,38.56667,-122.43333,1995,1,8,0.7
COOP:040212,38.56667,-122.43333,1995,1,20,0.6
COOP:040212,38.56667,-122.43333,1995,1,21,0.2
COOP:040212,38.56667,-122.43333,1995,1,22,1.7000000000000004
COOP:040212,38.56667,-122.43333,1995,1,23,0.8999999999999999
COOP:040212,38.56667,-122.43333,1995,1,24,0.30000000000000004
COOP:040212,38.56667,-122.43333,1995,1,25,0.3
COOP:040212,38.56667,-122.43333,1995,1,26,1.2000000000000002
COOP:040212,38.56667,-122.43333,1995,1,27,0.7
COOP:040212,38.56667,-122.43333,1995,1,28,0.6
COOP:040212,38.56667,-122.43333,1995,1,29,0.1
COOP:040212,38.56667,-122.43333,1995,1,30,0.7999999999999999
COOP:040212,38.56667,-122.43333,1995,5,1,1.4000000000000001
COOP:040212,38.56667,-122.43333,1995,6,27,0.1
COOP:040212,38.56667,-122.43333,1995,11,17,0.1
COOP:040212,38.56667,-122.43333,1995,11,29,0.1
COOP:040212,38.56667,-122.43333,1995,12,1,0.1
COOP:040212,38.56667,-122.43333,1995,12,3,0.1
COOP:040212,38.56667,-122.43333,1995,12,4,0.2
COOP:040321,35.18333,-120.4,1995,1,4,2.5
COOP:040321,35.18333,-120.4,1995,1,5,0.2
COOP:040321,35.18333,-120.4,1995,1,7,0.7999999999999999
COOP:040321,35.18333,-120.4,1995,1,8,0.2
COOP:040321,35.18333,-120.4,1995,1,9,0.6000000000000001
COOP:040321,35.18333,-120.4,1995,1,10,3.3000000000000007
COOP:040321,35.18333,-120.4,1995,1,12,0.7999999999999999
COOP:040321,35.18333,-120.4,1995,1,13,0.2
COOP:040321,35.18333,-120.4,1995,1,14,0.8999999999999999
COOP:040321,35.18333,-120.4,1995,1,15,0.4
COOP:040321,35.18333,-120.4,1995,1,16,0.2
COOP:040321,35.18333,-120.4,1995,1,17,0.1
COOP:040321,35.18333,-120.4,1995,1,20,0.30000000000000004
COOP:040321,35.18333,-120.4,1995,1,22,0.30000000000000004
COOP:040321,35.18333,-120.4,1995,1,23,1.0999999999999999
COOP:040321,35.18333,-120.4,1995,1,24,0.8999999999999999
COOP:040321,35.18333,-120.4,1995,1,25,1.3
COOP:040321,35.18333,-120.4,1995,2,7,0.2
COOP:040321,35.18333,-120.4,1995,2,8,0.4
COOP:040321,35.18333,-120.4,1995,2,13,0.7
COOP:040321,35.18333,-120.4,1995,2,14,0.7999999999999999
COOP:040321,35.18333,-120.4,1995,2,20,0.1
COOP:040321,35.18333,-120.4,1995,3,2,0.1
COOP:040321,35.18333,-120.4,1995,3,3,0.7999999999999999
COOP:040321,35.18333,-120.4,1995,3,4,0.5
COOP:040321,35.18333,-120.4,1995,3,5,1.2
COOP:040321,35.18333,-120.4,1995,3,9,1.1
COOP:040321,35.18333,-120.4,1995,3,10,4.3
COOP:040321,35.18333,-120.4,1995,3,11,0.6
COOP:040321,35.18333,-120.4,1995,3,20,0.5
COOP:040321,35.18333,-120.4,1995,3,21,0.1
COOP:040321,35.18333,-120.4,1995,3,22,0.1
COOP:040321,35.18333,-120.4,1995,3,23,0.1
COOP:040321,35.18333,-120.4,1995,3,24,0.1
COOP:040321,35.18333,-120.4,1995,4,11,0.1
COOP:040321,35.18333,-120.4,1995,4,15,0.1
COOP:040321,35.18333,-120.4,1995,4,16,0.2
COOP:040321,35.18333,-120.4,1995,4,20,0.1
COOP:040321,35.18333,-120.4,1995,4,29,0.1
COOP:040321,35.18333,-120.4,1995,4,30,0.2
