STATION,LATITUDE,LONGITUDE,year,month,day,HPCP
COOP:040014,34.49472,-118.27139,2002,12,16,0.5599999999999999
COOP:040014,34.49472,-118.27139,2002,12,20,0.6000000000000001
COOP:040014,34.49472,-118.27139,2002,12,21,0.04
COOP:040014,34.49472,-118.27139,2002,12,28,0.04
COOP:040014,34.49472,-118.27139,2002,12,29,0.12
COOP:040161,41.49306,-120.55278,2002,1,1,0.30000000000000004
COOP:040161,41.49306,-120.55278,2002,1,2,0.1
COOP:040161,41.49306,-120.55278,2002,1,8,0.1
COOP:040161,41.49306,-120.55278,2002,1,21,0.1
COOP:040161,41.49306,-120.55278,2002,1,22,0.1
COOP:040161,41.49306,-120.55278,2002,1,23,0.1
COOP:040161,41.49306,-120.55278,2002,1,26,0.1
COOP:040161,41.49306,-120.55278,2002,2,7,0.2
COOP:040161,41.49306,-120.55278,2002,2,8,0.1
COOP:040161,41.49306,-120.55278,2002,2,17,0.4
COOP:040161,41.49306,-120.55278,2002,2,18,0.2
COOP:040161,41.49306,-120.55278,2002,2,19,0.5
COOP:040161,41.49306,-120.55278,2002,2,20,0.30000000000000004
COOP:040161,41.49306,-120.55278,2002,2,23,0.2
COOP:040161,41.49306,-120.55278,2002,3,6,0.2
COOP:040161,41.49306,-120.55278,2002,3,7,0.1
COOP:040161,41.49306,-120.55278,2002,3,10,0.1
COOP:040161,41.49306,-120.55278,2002,4,9,0.1
COOP:040161,41.49306,-120.55278,2002,4,10,0.1
COOP:040161,41.49306,-120.55278,2002,4,16,0.1
COOP:040161,41.49306,-120.55278,2002,4,17,0.1
COOP:040161,41.49306,-120.55278,2002,4,18,0.1
COOP:040161,41.49306,-120.55278,2002,4,20,0.1
COOP:040161,41.49306,-120.55278,2002,4,27,0.1
COOP:040161,41.49306,-120.55278,2002,4,29,0.4
COOP:040161,41.49306,-120.55278,2002,4,30,0.2
COOP:040161,41.49306,-120.55278,2002,5,1,0.1
COOP:040161,41.49306,-120.55278,2002,5,21,0.2
COOP:040161,41.49306,-120.55278,2002,5,22,0.1
COOP:040161,41.49306,-120.55278,2002,9,29,0.1
COOP:040161,41.49306,-120.55278,2002,11,7,0.1
COOP:040161,41.49306,-120.55278,2002,11,8,0.9999999999999999
COOP:040161,41.49306,-120.55278,2002,11,9,0.1
COOP:040161,41.49306,-120.55278,2002,11,10,0.1
COOP:040161,41.49306,-120.55278,2002,11,11,0.1
COOP:040161,41.49306,-120.55278,2002,12,10,0.1
COOP:040161,41.49306,-120.55278,2002,12,14,0.1
COOP:040161,41.49306,-120.55278,2002,12,16,0.1
COOP:040161,41.49306,-120.55278,2002,12,17,0.1
COOP:040161,41.49306,-120.55278,2002,12,18,0.1
COOP:040161,41.49306,-120.55278,2002,12,25,0.1
COOP:040161,41.49306,-120.55278,2002,12,27,0.1
COOP:040161,41.49306,-120.55278,2002,12,29,0.1
COOP:040161,41.49306,-120.55278,2002,12,30,0.1
COOP:040212,38.57306,-122.44056,2002,1,1,0.8999999999999999
COOP:040212,38.57306,-122.44056,2002,1,2,2.3000000000000003
COOP:040212,38.57306,-122.44056,2002,1,5,1.3000000000000005
COOP:040212,38.57306,-122.44056,2002,1,6,0.1
