STATION,LATITUDE,LONGITUDE,year,month,day,HPCP
COOP:040014,34.5,-118.26667,1994,1,24,0.4
COOP:040014,34.5,-118.26667,1994,1,25,0.1
COOP:040014,34.5,-118.26667,1994,2,4,0.4
COOP:040014,34.5,-118.26667,1994,2,6,0.1
COOP:040014,34.5,-118.26667,1994,2,7,0.7
COOP:040014,34.5,-118.26667,1994,2,8,0.2
COOP:040014,34.5,-118.26667,1994,2,17,0.2
COOP:040014,34.5,-118.26667,1994,2,20,0.4
COOP:040014,34.5,-118.26667,1994,3,6,0.4
COOP:040014,34.5,-118.26667,1994,3,7,0.1
COOP:040014,34.5,-118.26667,1994,3,19,0.4
COOP:040014,34.5,-118.26667,1994,3,24,0.8
COOP:040014,34.5,-118.26667,1994,3,25,0.1
COOP:040014,34.5,-118.26667,1994,4,9,0.1
COOP:040014,34.5,-118.26667,1994,4,26,0.2
COOP:040014,34.5,-118.26667,1994,4,27,0.1
COOP:040014,34.5,-118.26667,1994,4,29,0.1
COOP:040014,34.5,-118.26667,1994,5,8,0.2
COOP:040014,34.5,-118.26667,1994,5,17,0.1
COOP:040014,34.5,-118.26667,1994,10,4,0.2
COOP:040014,34.5,-118.26667,1994,10,5,0.2
COOP:040014,34.5,-118.26667,1994,11,10,0.5
COOP:040014,34.5,-118.26667,1994,11,26,0.1
COOP:040014,34.5,-118.26667,1994,12,12,0.1
COOP:040014,34.5,-118.26667,1994,12,24,0.6000000000000001
COOP:040014,34.5,-118.26667,1994,12,25,0.2
COOP:040161,41.5,-120.55,1994,1,8,0.1
COOP:040161,41.5,-120.55,1994,1,9,0.1
COOP:040161,41.5,-120.55,1994,1,24,0.1
COOP:040161,41.5,-120.55,1994,2,7,0.2
COOP:040161,41.5,-120.55,1994,2,10,0.30000000000000004
COOP:040161,41.5,-120.55,1994,2,17,0.1
COOP:040161,41.5,-120.55,1994,2,18,0.2
COOP:040161,41.5,-120.55,1994,2,20,0.1
COOP:040161,41.5,-120.55,1994,2,21,0.2
COOP:040161,41.5,-120.55,1994,2,22,0.1
COOP:040161,41.5,-120.55,1994,2,26,0.1
COOP:040161,41.5,-120.55,1994,2,28,0.1
COOP:040161,41.5,-120.55,1994,4,3,0.1
COOP:040161,41.5,-120.55,1994,4,7,0.1
COOP:040161,41.5,-120.55,1994,4,9,0.1
COOP:040161,41.5,-120.55,1994,4,23,0.2
COOP:040161,41.5,-120.55,1994,4,25,0.1
COOP:040161,41.5,-120.55,1994,4,30,0.2
COOP:040161,41.5,-120.55,1994,5,4,0.1
COOP:040161,41.5,-120.55,1994,5,5,0.4
COOP:040161,41.5,-120.55,1994,5,6,0.30000000000000004
COOP:040161,41.5,-120.55,1994,5,7,0.2
COOP:040161,41.5,-120.55,1994,5,8,0.2
COOP:040161,41.5,-120.55,1994,5,11,0.1
COOP:040161,41.5,-120.55,1994,5,16,0.4
COOP:040161,41.5,-120.55,1994,5,17,0.1
COOP:040161,41.5,-120.55,1994,5,19,0.2
COOP:040161,41.5,-120.55,1994,6,1,0.4
COOP:040161,41.5,-120.55,1994,6,6,0.2
COOP:040161,41.5,-120.55,1994,10,28,0.1
COOP:040161,41.5,-120.55,1994,11,1,0.30000000000000004
COOP:040161,41.5,-120.55,1994,11,2,0.2
COOP:040161,41.5,-120.55,1994,11,6,0.30000000000000004
COOP:040161,41.5,-120.55,1994,12,1,0.1
COOP:040161,41.5,-120.55,1994,12,3,0.7999999999999999
COOP:040161,41.5,-120.55,1994,12,4,0.2
COOP:040161,41.5,-120.55,1994,12,6,0.1
COOP:040161,41.5,-120.55,1994,12,12,0.1
COOP:040161,41.5,-120.55,1994,12,13,0.4
COOP:040161,41.5,-120.55,1994,12,15,0.2
COOP:040161,41.5,-120.55,1994,12,18,0.1
COOP:040161,41.5,-120.55,1994,12,24,0.2
COOP:040161,41.5,-120.55,1994,12,28,0.1
COOP:040212,38.56667,-122.43333,1994,1,1,0.2
COOP:040212,38.56667,-122.43333,1994,1,4,0.1
COOP:040212,38.56667,-122.43333,1994,1,8,0.1
COOP:040212,38.56667,-122.43333,1994,1,22,0.1
COOP:040212,38.56667,-122.43333,1994,1,23,0.8
COOP:040212,38.56667,-122.43333,1994,1,24,1.0
COOP:040212,38.56667,-122.43333,1994,1,25,1.4000000000000001
COOP:040212,38.56667,-122.43333,1994,1,26,0.1
COOP:040212,38.56667,-122.43333,1994,2,6,1.7000000000000004
COOP:040212,38.56667,-122.43333,1994,2,7,0.4
COOP:040212,38.56667,-122.43333,1994,2,8,0.1
COOP:040212,38.56667,-122.43333,1994,2,10,0.2
COOP:040212,38.56667,-122.43333,1994,2,17,1.3
COOP:040212,38.56667,-122.43333,1994,2,18,0.1
COOP:040212,38.56667,-122.43333,1994,2,19,1.5000000000000002
COOP:040212,38.56667,-122.43333,1994,2,21,0.6
COOP:040212,38.56667,-122.43333,1994,2,26,0.2
COOP:040212,38.56667,-122.43333,1994,3,3,0.1
COOP:040212,38.56667,-122.43333,1994,3,6,0.1
COOP:040212,38.56667,-122.43333,1994,3,16,0.1
COOP:040212,38.56667,-122.43333,1994,3,25,0.2
COOP:040212,38.56667,-122.43333,1994,4,8,0.6
COOP:040212,38.56667,-122.43333,1994,4,23,0.5
COOP:040212,38.56667,-122.43333,1994,4,24,0.2
COOP:040212,38.56667,-122.43333,1994,4,25,0.8999999999999999
COOP:040212,38.56667,-122.43333,1994,5,6,0.6
COOP:040212,38.56667,-122.43333,1994,5,7,0.5
COOP:040212,38.56667,-122.43333,1994,5,17,0.2
COOP:040212,38.56667,-122.43333,1994,10,4,1.4000000000000001
COOP:040212,38.56667,-122.43333,1994,10,5,0.1
COOP:040212,38.56667,-122.43333,1994,11,4,0.2
COOP:040212,38.56667,-122.43333,1994,11,5,2.800000000000001
COOP:040212,38.56667,-122.43333,1994,11,6,0.7
COOP:040212,38.56667,-122.43333,1994,11,9,1.5000000000000004
COOP:040212,38.56667,-122.43333,1994,11,15,0.7999999999999999
COOP:040212,38.56667,-122.43333,1994,11,17,0.30000000000000004
COOP:040212,38.56667,-122.43333,1994,11,24,0.4
COOP:040212,38.56667,-122.43333,1994,11,25,0.8999999999999999
COOP:040212,38.56667,-122.43333,1994,11,26,0.1
COOP:040212,38.56667,-122.43333,1994,11,27,0.30000000000000004
COOP:040212,38.56667,-122.43333,1994,12,2,0.1
COOP:040212,38.56667,-122.43333,1994,12,3,2.3000000000000007
COOP:040212,38.56667,-122.43333,1994,12,4,0.4
COOP:040212,38.56667,-122.43333,1994,12,6,0.1
COOP:040212,38.56667,-122.43333,1994,12,11,0.5
COOP:040212,38.56667,-122.43333,1994,12,12,0.4
COOP:040212,38.56667,-122.43333,1994,12,13,0.1
COOP:040212,38.56667,-122.43333,1994,12,14,0.8999999999999999
COOP:040212,38.56667,-122.43333,1994,12,24,0.30000000000000004
COOP:040212,38.56667,-122.43333,1994,12,27,0.2
COOP:040212,38.56667,-122.43333,1994,12,28,0.1
COOP:040212,38.56667,-122.43333,1994,12,31,0.1
COOP:040321,35.18333,-120.4,1994,1,22,0.9
COOP:040321,35.18333,-120.4,1994,1,24,1.2
COOP:040321,35.18333,-120.4,1994,2,3,0.4
COOP:040321,35.18333,-120.4,1994,3,5,0.4
COOP:040321,35.18333,-120.4,1994,3,6,0.30000000000000004
COOP:040321,35.18333,-120.4,1994,3,18,0.2
COOP:040321,35.18333,-120.4,1994,3,23,0.6
COOP:040321,35.18333,-120.4,1994,3,24,0.1
COOP:040321,35.18333,-120.4,1994,4,8,0.30000000000000004
COOP:040321,35.18333,-120.4,1994,4,24,0.1
COOP:040321,35.18333,-120.4,1994,4,25,0.7999999999999999
COOP:040321,35.18333,-120.4,1994,4,26,0.4
COOP:040321,35.18333,-120.4,1994,5,7,0.4
COOP:040321,35.18333,-120.4,1994,5,17,0.4
COOP:040321,35.18333,-120.4,1994,5,18,0.1
COOP:040321,35.18333,-120.4,1994,9,28,0.6
COOP:040321,35.18333,-120.4,1994,10,3,0.1
COOP:040321,35.18333,-120.4,1994,10,4,0.4
COOP:040321,35.18333,-120.4,1994,10,5,0.7999999999999999
COOP:040321,35.18333,-120.4,1994,11,9,0.2
COOP:040321,35.18333,-120.4,1994,11,10,0.6
COOP:040321,35.18333,-120.4,1994,11,15,0.2
COOP:040322,36.23333,-121.48333,1994,1,23,1.0
COOP:040322,36.23333,-121.48333,1994,1,24,0.7
COOP:040322,36.23333,-121.48333,1994,1,25,0.1
COOP:040322,36.23333,-121.48333,1994,1,26,0.1
COOP:040322,36.23333,-121.48333,1994,2,3,0.2
COOP:040322,36.23333,-121.48333,1994,2,5,0.1
COOP:040322,36.23333,-121.48333,1994,2,6,0.4
COOP:040322,36.23333,-121.48333,1994,2,7,2.1
COOP:040322,36.23333,-121.48333,1994,2,11,0.1
COOP:040322,36.23333,-121.48333,1994,2,16,0.1
COOP:040322,36.23333,-121.48333,1994,2,17,1.6
COOP:040322,36.23333,-121.48333,1994,2,18,0.5
COOP:040322,36.23333,-121.48333,1994,2,19,2.0
COOP:040322,36.23333,-121.48333,1994,2,20,0.1
COOP:040322,36.23333,-121.48333,1994,3,5,0.1
COOP:040322,36.23333,-121.48333,1994,3,24,0.5
COOP:040322,36.23333,-121.48333,1994,4,8,0.2
COOP:040322,36.23333,-121.48333,1994,4,23,0.2
COOP:040322,36.23333,-121.48333,1994,4,24,0.30000000000000004
COOP:040322,36.23333,-121.48333,1994,4,25,0.5
COOP:040322,36.23333,-121.48333,1994,4,26,0.1
COOP:040322,36.23333,-121.48333,1994,5,4,0.1
COOP:040322,36.23333,-121.48333,1994,5,7,0.6
COOP:040322,36.23333,-121.48333,1994,5,17,0.30000000000000004
COOP:040322,36.23333,-121.48333,1994,5,18,0.1
COOP:040322,36.23333,-121.48333,1994,9,23,0.1
COOP:040322,36.23333,-121.48333,1994,10,4,1.3000000000000003
COOP:040322,36.23333,-121.48333,1994,10,5,0.2
COOP:040322,36.23333,-121.48333,1994,10,13,0.1
COOP:040322,36.23333,-121.48333,1994,12,12,0.4
COOP:040322,36.23333,-121.48333,1994,12,13,0.1
COOP:040322,36.23333,-121.48333,1994,12,14,0.4
COOP:040322,36.23333,-121.48333,1994,12,24,0.6
COOP:040368,38.43333,-122.25,1994,1,22,0.1
COOP:040368,38.43333,-122.25,1994,1,23,0.7
COOP:040368,38.43333,-122.25,1994,1,24,1.3
COOP:040368,38.43333,-122.25,1994,1,25,0.7
COOP:040368,38.43333,-122.25,1994,2,6,1.6000000000000003
COOP:040368,38.43333,-122.25,1994,2,7,0.7
COOP:040368,38.43333,-122.25,1994,2,9,0.1
COOP:040368,38.43333,-122.25,1994,2,10,0.1
COOP:040368,38.43333,-122.25,1994,2,16,0.1
COOP:040368,38.43333,-122.25,1994,2,17,1.8000000000000005
COOP:040368,38.43333,-122.25,1994,2,18,0.1
COOP:040368,38.43333,-122.25,1994,2,19,1.7
COOP:040368,38.43333,-122.25,1994,2,20,0.1
COOP:040368,38.43333,-122.25,1994,2,21,0.6
COOP:040368,38.43333,-122.25,1994,2,26,0.1
COOP:040368,38.43333,-122.25,1994,2,27,0.1
COOP:040368,38.43333,-122.25,1994,3,25,0.2
COOP:040368,38.43333,-122.25,1994,4,8,0.7
COOP:040368,38.43333,-122.25,1994,4,23,0.4
COOP:040368,38.43333,-122.25,1994,4,24,0.1
COOP:040368,38.43333,-122.25,1994,4,25,1.3000000000000003
