STATION,LATITUDE,LONGITUDE,year,month,day,HPCP
COOP:040014,34.49389,-118.27139,2010,1,22,0.44
COOP:040014,34.49389,-118.27139,2010,1,26,0.24000000000000002
COOP:040014,34.49389,-118.27139,2010,2,5,0.24000000000000002
COOP:040014,34.49389,-118.27139,2010,2,6,1.2600000000000005
COOP:040014,34.49389,-118.27139,2010,2,9,0.56
COOP:040014,34.49389,-118.27139,2010,2,10,0.08
COOP:040014,34.49389,-118.27139,2010,2,19,0.27
COOP:040014,34.49389,-118.27139,2010,2,20,0.04
COOP:040014,34.49389,-118.27139,2010,2,21,0.08
COOP:040014,34.49389,-118.27139,2010,2,22,0.08
COOP:040014,34.49389,-118.27139,2010,2,25,0.04
COOP:040014,34.49389,-118.27139,2010,2,27,1.1700000000000002
COOP:040014,34.49389,-118.27139,2010,3,4,0.04
COOP:040014,34.49389,-118.27139,2010,3,6,0.2
COOP:040014,34.49389,-118.27139,2010,3,7,0.04
COOP:040014,34.49389,-118.27139,2010,3,9,0.04
COOP:040014,34.49389,-118.27139,2010,4,5,0.12
COOP:040014,34.49389,-118.27139,2010,4,12,0.54
COOP:040014,34.49389,-118.27139,2010,4,20,0.08
COOP:040014,34.49389,-118.27139,2010,4,21,0.2
COOP:040014,34.49389,-118.27139,2010,4,28,0.04
COOP:040014,34.49389,-118.27139,2010,10,1,0.04
COOP:040014,34.49389,-118.27139,2010,10,6,0.16
COOP:040014,34.49389,-118.27139,2010,10,18,0.04
COOP:040014,34.49389,-118.27139,2010,10,19,0.5800000000000001
COOP:040014,34.49389,-118.27139,2010,10,20,0.12
COOP:040014,34.49389,-118.27139,2010,10,23,0.04
COOP:040014,34.49389,-118.27139,2010,10,25,0.04
COOP:040014,34.49389,-118.27139,2010,10,30,0.31
COOP:040014,34.49472,-118.27139,2010,1,13,0.08
COOP:040014,34.49472,-118.27139,2010,1,17,0.44000000000000006
COOP:040014,34.49472,-118.27139,2010,1,18,0.87
COOP:040014,34.49472,-118.27139,2010,1,19,0.7099999999999999
COOP:040014,34.49472,-118.27139,2010,1,20,1.34
COOP:040014,34.49472,-118.27139,2010,1,21,1.1
COOP:040161,41.4931,-120.5528,2010,1,12,0.1
COOP:040161,41.4931,-120.5528,2010,1,13,0.30000000000000004
COOP:040161,41.4931,-120.5528,2010,1,25,0.5
COOP:040161,41.4931,-120.5528,2010,1,26,0.1
COOP:040161,41.4931,-120.5528,2010,1,31,0.1
COOP:040161,41.4931,-120.5528,2010,2,2,0.1
COOP:040161,41.4931,-120.5528,2010,2,9,0.1
COOP:040161,41.4931,-120.5528,2010,2,12,0.1
COOP:040161,41.4931,-120.5528,2010,3,3,0.2
COOP:040161,41.4931,-120.5528,2010,3,8,0.30000000000000004
COOP:040161,41.4931,-120.5528,2010,3,10,0.1
COOP:040161,41.4931,-120.5528,2010,3,26,0.1
COOP:040161,41.4931,-120.5528,2010,3,27,0.1
COOP:040161,41.4931,-120.5528,2010,3,29,0.1
COOP:040161,41.4931,-120.5528,2010,3,30,0.5
COOP:040161,41.4931,-120.5528,2010,3,31,0.2
COOP:040161,41.4931,-120.5528,2010,4,5,0.1
COOP:040161,41.4931,-120.5528,2010,4,20,0.2
COOP:040161,41.4931,-120.5528,2010,4,21,0.30000000000000004
COOP:040161,41.4931,-120.5528,2010,4,27,0.4
COOP:040161,41.4931,-120.5528,2010,4,28,0.1
COOP:040161,41.4931,-120.5528,2010,6,1,0.1
COOP:040161,41.4931,-120.5528,2010,6,2,0.2
COOP:040161,41.4931,-120.5528,2010,6,4,0.30000000000000004
COOP:040161,41.4931,-120.5528,2010,6,5,0.2
COOP:040161,41.4931,-120.5528,2010,6,9,0.1
COOP:040161,41.4931,-120.5528,2010,6,10,0.1
COOP:040161,41.4931,-120.5528,2010,8,28,0.1
COOP:040161,41.4931,-120.5528,2010,8,29,0.1
COOP:040161,41.4931,-120.5528,2010,9,8,0.5
COOP:040161,41.4931,-120.5528,2010,10,3,0.2
COOP:040161,41.4931,-120.5528,2010,10,4,0.2
COOP:040161,41.4931,-120.5528,2010,10,7,0.7
COOP:040161,41.4931,-120.5528,2010,10,23,0.2
COOP:040161,41.4931,-120.5528,2010,10,24,0.7999999999999999
COOP:040161,41.4931,-120.5528,2010,10,25,0.1
COOP:040161,41.4931,-120.5528,2010,11,7,0.2
COOP:040161,41.4931,-120.5528,2010,11,10,0.1
COOP:040161,41.4931,-120.5528,2010,11,19,0.1
COOP:040161,41.4931,-120.5528,2010,11,22,0.1
COOP:040161,41.4931,-120.5528,2010,11,25,0.1
COOP:040161,41.4931,-120.5528,2010,11,30,0.1
COOP:040212,38.573,-122.4405,2010,2,1,0.5
COOP:040321,35.18444,-120.39806,2010,2,11,0.1
COOP:040321,35.18444,-120.39806,2010,2,14,0.6
COOP:040321,35.18444,-120.39806,2010,2,15,1.0
COOP:040321,35.18444,-120.39806,2010,4,19,0.4
COOP:040321,35.18444,-120.39806,2010,4,26,0.2
COOP:040321,35.18444,-120.39806,2010,4,27,0.1
COOP:040321,35.18444,-120.39806,2010,5,17,0.1
COOP:040321,35.18444,-120.39806,2010,5,18,0.1
COOP:040321,35.18444,-120.39806,2010,10,1,0.1
COOP:040321,35.18444,-120.39806,2010,10,5,0.4
COOP:040321,35.18444,-120.39806,2010,10,6,0.2
COOP:040321,35.18444,-120.39806,2010,10,17,0.1
COOP:040321,35.18444,-120.39806,2010,10,19,0.2
COOP:040321,35.18444,-120.39806,2010,10,24,0.30000000000000004
COOP:040321,35.18444,-120.39806,2010,10,30,0.6
COOP:040321,35.18444,-120.39806,2010,11,7,0.30000000000000004
COOP:040321,35.18444,-120.39806,2010,11,19,0.2
COOP:040321,35.18444,-120.39806,2010,11,20,0.5
COOP:040321,35.18444,-120.39806,2010,11,21,0.7
COOP:040321,35.18444,-120.39806,2010,11,23,0.4
COOP:040321,35.18444,-120.39806,2010,11,27,0.1
COOP:040321,35.18444,-120.39806,2010,12,5,0.6
COOP:040321,35.18444,-120.39806,2010,12,6,0.1
COOP:040321,35.18444,-120.39806,2010,12,14,0.2
COOP:040321,35.18444,-120.39806,2010,12,17,0.4
COOP:040321,35.18444,-120.39806,2010,12,18,3.0
COOP:040321,35.18444,-120.39806,2010,12,19,4.3
COOP:040321,35.18444,-120.39806,2010,12,20,0.9999999999999999
COOP:040321,35.18444,-120.39806,2010,12,21,0.2
COOP:040321,35.18444,-120.39806,2010,12,22,0.6
COOP:040321,35.18444,-120.39806,2010,12,25,1.0000000000000002
COOP:040321,35.18444,-120.39806,2010,12,29,1.2000000000000002
COOP:040322,36.23556,-121.48,2010,1,12,0.2
COOP:040322,36.23556,-121.48,2010,1,13,0.4
COOP:040322,36.23556,-121.48,2010,1,17,0.30000000000000004
COOP:040322,36.23556,-121.48,2010,1,18,2.1000000000000005
COOP:040322,36.23556,-121.48,2010,1,19,2.1000000000000005
COOP:040322,36.23556,-121.48,2010,1,20,2.0
COOP:040322,36.23556,-121.48,2010,1,21,1.2000000000000004
COOP:040322,36.23556,-121.48,2010,1,22,0.5
COOP:040322,36.23556,-121.48,2010,1,23,0.1
COOP:040322,36.23556,-121.48,2010,1,26,0.5
COOP:040322,36.23556,-121.48,2010,1,29,0.1
COOP:040322,36.23556,-121.48,2010,2,4,0.4
COOP:040322,36.23556,-121.48,2010,2,5,0.7
COOP:040322,36.23556,-121.48,2010,2,6,0.8
COOP:040322,36.23556,-121.48,2010,2,9,0.1
COOP:040322,36.23556,-121.48,2010,2,22,0.1
COOP:040322,36.23556,-121.48,2010,2,23,0.30000000000000004
COOP:040322,36.23556,-121.48,2010,2,24,0.9999999999999999
COOP:040322,36.23556,-121.48,2010,2,26,0.9
COOP:040322,36.23556,-121.48,2010,2,27,0.4
COOP:040322,36.23556,-121.48,2010,2,28,0.1
COOP:040322,36.23556,-121.48,2010,3,2,0.2
COOP:040322,36.23556,-121.48,2010,3,3,0.7000000000000001
COOP:040322,36.23556,-121.48,2010,3,6,0.1
COOP:040322,36.23556,-121.48,2010,3,9,0.1
COOP:040322,36.23556,-121.48,2010,3,10,0.1
COOP:040322,36.23556,-121.48,2010,3,12,0.1
COOP:040322,36.23556,-121.48,2010,3,13,0.1
COOP:040322,36.23556,-121.48,2010,3,31,0.30000000000000004
COOP:040322,36.23556,-121.48,2010,4,4,0.7999999999999999
COOP:040322,36.23556,-121.48,2010,4,5,0.5
COOP:040322,36.23556,-121.48,2010,4,11,1.3
COOP:040322,36.23556,-121.48,2010,4,12,0.4
COOP:040322,36.23556,-121.48,2010,4,13,0.1
COOP:040322,36.23556,-121.48,2010,4,20,0.5
COOP:040322,36.23556,-121.48,2010,4,21,0.4
COOP:040322,36.23556,-121.48,2010,4,23,0.1
COOP:040322,36.23556,-121.48,2010,5,27,0.4
COOP:040442,35.4344,-119.0542,2010,10,6,0.11
COOP:040442,35.4344,-119.0542,2010,10,7,0.01
COOP:040442,35.4344,-119.0542,2010,10,18,0.08
COOP:040442,35.4344,-119.0542,2010,10,19,0.03
COOP:040442,35.4344,-119.0542,2010,10,20,0.02
COOP:040442,35.4344,-119.0542,2010,10,25,0.06999999999999999
COOP:040442,35.4344,-119.0542,2010,10,30,0.27
COOP:040442,35.4344,-119.0542,2010,11,7,0.24
