STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940101 01:00,0.00,g, 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940122 09:00,999.99,a, 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940123 08:00,0.21,A, 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940123 09:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940123 10:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940123 11:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940123 12:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 11:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 12:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 14:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 15:00,0.08, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 16:00,0.14, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 17:00,0.19, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 18:00,0.21, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 19:00,0.18, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 20:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940124 21:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940125 14:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940125 16:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940127 05:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940127 06:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940127 07:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940201 01:00,0.00,g, 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 18:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 19:00,0.06, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 20:00,0.06, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 21:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 22:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940203 23:00,0.05, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940204 00:00,0.05, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940207 05:00,0.08, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940207 06:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940207 15:00,0.05, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940207 19:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940207 20:00,0.09, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940217 07:00,0.11, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940217 08:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940218 13:00,0.10, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940218 14:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940219 21:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940219 22:00,0.07, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940219 23:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940220 00:00,0.06, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940220 01:00,0.09, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940220 02:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940220 03:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940220 04:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940301 01:00,0.00,g, 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940305 22:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61667,-119.68333,19940305 23:00,0.05, , 
