STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110101 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110101 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110201 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110201 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110301 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110301 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110401 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110401 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110501 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110501 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110601 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110601 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110701 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110701 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110801 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110801 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110901 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20110901 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111001 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111001 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111101 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111101 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111201 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20111201 01:00,999.99,[, 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20120101 00:00,999.99,], 
COOP:047971,SANTA ROSA SONOMA CO AIRPORT CA US,34.7,38.5038,-122.8102,20120101 01:00,999.99,[, 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110101 00:00,999.99,}, 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110101 01:00,999.99,{, 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110107 09:00,999.99,}, 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110111 20:00,0.10, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110111 23:00,0.10, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110112 05:00,0.10, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110113 09:00,0.10, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110113 10:00,0.20, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110113 11:00,0.20, , 
COOP:048544,STIRLING CITY RANGER STATION CA US,1072.9,39.9041,-121.528,20110113 15:00,0.10, , 
