STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000101 01:00,0.00,g, 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000117 18:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000117 19:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000117 20:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000117 21:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000117 23:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000118 08:00,999.99,a, 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000120 07:00,0.05,A, 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 10:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 11:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 16:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 17:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 18:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 19:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000123 21:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 00:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 01:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 02:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 16:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 17:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 18:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 19:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 20:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 21:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 22:00,0.03, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000124 23:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 00:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 01:00,0.07, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 02:00,0.02, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 03:00,0.04, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 15:00,0.05, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 16:00,0.01, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 21:00,0.06, , 
COOP:045151,LOST HILLS CA US,87.8,35.61694,-119.68917,20000125 22:00,0.03, , 
